BTC,ETH,ADA,BNB,XMR
36470.73,2526.08,1.5513,345.13,292.29
35720.49,2469.48,1.5078,335.06,285.12
36876.28,2541.73,1.5432,342.0,287.26
36537.56,2522.48,1.5204,338.93,287.23
36168.38,2490.16,1.5018,335.95,289.01
35798.62,2451.87,1.4822,329.94,275.98
35403.8,2436.62,1.4848,327.38,280.32
35257.44,2421.13,1.4749,327.2,279.0
35405.94,2452.17,1.4857,329.28,284.61
34800.51,2393.03,1.4433,322.22,271.09
34907.84,2394.77,1.4328,320.93,267.3
34641.83,2372.55,1.4205,316.07,258.68
34442.85,2330.29,1.3974,309.58,253.8
34842.66,2372.69,1.4123,313.64,258.74
33919.18,2270.42,1.3605,302.77,243.34
34074.18,2273.99,1.3654,302.74,241.5
34038.97,2248.51,1.3592,300.02,239.19
34259.43,2238.41,1.3642,300.93,234.24
34675.74,2280.13,1.3888,305.55,244.63
34488.79,2273.8,1.3911,304.11,241.54
34625.5,2280.2,1.4044,305.34,243.25
33874.48,2230.27,1.3749,297.29,230.67
33927.64,2225.59,1.3937,298.38,233.7
34544.8,2282.11,1.4396,304.93,242.63
34778.11,2296.71,1.4825,309.9,243.43
34762.26,2298.18,1.5206,310.07,245.13
35338.79,2372.21,1.5443,321.53,252.82
35807.39,2427.16,1.6326,328.44,255.45
36025.68,2453.59,1.6213,331.71,264.12
35693.71,2420.4,1.6135,327.66,257.07
35860.89,2425.62,1.6356,332.93,258.49
35722.22,2401.0,1.6262,332.13,258.12
36374.68,2463.01,1.6916,338.15,267.46
35543.9,2389.38,1.6319,327.66,258.88
35697.3,2391.17,1.6439,329.12,258.56
35361.22,2354.18,1.6102,320.7,254.16
35495.57,2383.39,1.6272,323.27,258.32
35744.31,2409.64,1.6301,326.4,262.36
35838.1,2421.11,1.642,328.33,263.41
36150.6,2458.72,1.6427,331.92,266.1
36103.39,2443.26,1.6272,331.9,263.36
36074.76,2438.37,1.6236,331.17,263.83
35953.83,2422.1,1.6092,329.32,260.44
35751.54,2412.05,1.5797,328.58,259.18
35661.0,2387.54,1.5764,325.88,261.77
35333.45,2355.29,1.5686,321.27,255.85
34827.37,2305.15,1.5384,315.47,248.23
34751.35,2311.4,1.5503,313.3,249.19
34511.91,2302.72,1.5517,310.79,246.6
34490.55,2312.75,1.5568,311.21,245.88
34476.19,2320.08,1.5638,311.81,244.91
35081.76,2392.5,1.5977,321.8,251.51
35882.78,2452.88,1.617,328.46,255.96
36139.3,2494.33,1.6241,332.9,258.35
35957.4,2488.4,1.6114,331.27,255.9
36903.1,2555.61,1.6458,343.37,262.57
36853.76,2552.73,1.6665,346.77,261.85
36798.76,2534.76,1.665,343.9,258.58
36740.64,2531.4,1.6497,342.8,257.85
36642.17,2544.6,1.6394,339.77,256.37
36976.44,2638.35,1.6676,346.79,263.15
37133.62,2636.23,1.6802,349.3,262.06
36952.87,2617.06,1.6641,345.31,259.83
36714.21,2594.3,1.6495,342.01,258.54
36878.9,2627.74,1.6626,344.62,259.96
36688.24,2599.81,1.6698,344.01,261.26
36938.35,2628.36,1.6828,346.99,268.94
36889.7,2645.84,1.7016,348.38,272.76
37266.51,2707.47,1.7379,353.57,273.06
37810.62,2731.5,1.7724,363.33,274.04
37202.5,2662.28,1.7242,352.58,267.1
36850.0,2644.94,1.7142,349.91,271.45
36712.7,2631.19,1.7117,345.72,268.11
36753.71,2637.02,1.7252,347.82,270.05
37274.65,2699.43,1.7615,358.68,268.65
36925.67,2657.87,1.7324,350.35,266.42
36840.91,2652.82,1.7264,349.23,265.1
36198.35,2575.13,1.6822,344.06,258.94
36233.44,2574.13,1.6881,347.48,258.81
36437.79,2612.24,1.7186,350.9,258.63
36593.66,2623.76,1.7265,353.75,260.32
36162.13,2557.17,1.6898,346.5,256.19
37031.83,2633.8,1.7262,353.84,261.65
36630.61,2591.66,1.7142,351.74,257.89
36228.83,2568.23,1.7018,348.95,257.39
35875.13,2538.87,1.7087,348.73,254.96
36147.47,2556.82,1.7372,351.13,259.35
36237.31,2575.45,1.7353,353.09,261.19
35975.05,2542.88,1.718,349.5,256.13
36323.27,2577.77,1.7203,354.96,261.69
36414.33,2599.44,1.7424,356.69,261.91
36426.79,2585.31,1.7205,354.72,260.44
36685.87,2633.46,1.7356,362.25,266.0
36175.95,2584.24,1.7373,354.29,264.95
36279.42,2589.76,1.7412,355.65,266.35
36253.47,2591.59,1.7593,356.11,264.46
36463.32,2615.13,1.7595,358.79,265.6
36656.53,2623.7,1.7656,361.05,264.66
36809.96,2639.24,1.7657,362.88,265.79
36730.35,2633.53,1.7583,363.83,265.13
37220.0,2692.57,1.7843,375.09,268.54
37372.35,2713.23,1.7979,384.09,271.53
37266.37,2684.62,1.7783,382.55,271.82
37147.9,2681.11,1.7617,381.89,271.37
37205.24,2694.18,1.7536,388.12,272.44
37271.34,2700.63,1.7661,397.41,278.17
37534.58,2732.65,1.7624,405.74,280.03
37856.24,2767.45,1.7769,409.56,284.39
38036.35,2790.4,1.7957,413.95,286.4
37886.12,2759.86,1.7739,408.0,284.15
38010.43,2769.0,1.778,413.09,282.13
38017.85,2772.4,1.7734,413.23,284.79
37883.41,2757.74,1.7866,411.19,286.09
37728.6,2722.41,1.761,405.19,287.19
37781.13,2718.15,1.7674,407.18,288.76
37527.97,2697.38,1.7419,402.25,290.55
37568.67,2706.0,1.7534,401.4,293.88
37473.78,2705.76,1.7419,400.0,293.25
37297.16,2671.38,1.7206,398.62,287.38
37394.99,2697.07,1.738,394.01,287.74
37636.22,2725.15,1.7628,407.96,292.21
37965.79,2766.88,1.7695,412.65,290.0
38791.83,2816.48,1.7935,419.65,296.92
38950.4,2847.0,1.7945,417.76,304.3
38640.57,2820.25,1.776,411.78,308.29
38822.61,2835.97,1.7881,416.66,312.88
39114.84,2874.15,1.8408,423.77,311.36
39263.22,2875.51,1.866,425.4,307.83
38785.72,2806.8,1.843,422.22,305.64
39014.65,2827.23,1.8574,424.6,304.07
38448.43,2779.14,1.8138,413.32,298.01
38626.48,2793.44,1.8224,416.6,300.98
38550.23,2789.04,1.8207,414.3,298.01
38882.08,2831.79,1.8337,416.48,302.52
38804.66,2823.35,1.8452,419.0,300.4
38557.6,2790.59,1.827,415.46,300.69
38583.73,2793.09,1.8211,414.05,303.46
38708.4,2822.8,1.8284,419.54,307.28
38748.77,2817.97,1.823,419.1,305.59
38890.35,2835.0,1.8402,423.91,305.54
39250.0,2858.22,1.8458,428.67,309.0
38690.98,2811.29,1.7947,419.39,309.65
37918.88,2739.01,1.7388,407.29,300.08
37786.02,2735.0,1.7567,406.51,298.32
37949.5,2754.21,1.7625,408.36,296.73
37577.15,2721.58,1.7348,401.47,296.09
36732.49,2657.19,1.6761,380.68,284.33
36786.42,2627.79,1.6637,373.97,280.71
36614.94,2620.24,1.6597,376.27,281.12
36718.03,2623.16,1.6734,377.94,281.58
36866.66,2653.2,1.7055,387.7,283.87
36637.57,2623.85,1.6817,382.65,278.78
36595.14,2625.52,1.6716,379.12,276.6
36895.15,2644.98,1.6947,386.12,280.32
36747.2,2654.28,1.6932,386.5,281.61
36721.79,2645.54,1.6908,386.95,284.16
36971.66,2659.5,1.719,389.17,286.7
36912.85,2664.62,1.7157,388.46,286.57
37107.17,2691.77,1.7365,394.4,290.99
37121.13,2703.88,1.7423,395.43,293.46
36820.42,2682.65,1.7166,391.4,288.76
37051.38,2702.85,1.7443,394.54,285.97
37216.0,2734.68,1.742,398.65,287.64
37114.1,2716.83,1.7341,396.14,286.97
36853.91,2690.77,1.7083,390.83,287.03
37703.97,2770.89,1.7496,408.1,293.81
37707.57,2761.22,1.755,411.7,294.15
37660.33,2764.29,1.766,412.26,293.86
37425.53,2763.68,1.7473,410.39,290.19
37693.25,2785.4,1.7589,415.7,291.78
37612.85,2773.06,1.7559,415.51,291.04
37713.91,2781.92,1.774,422.2,292.6
37591.58,2782.02,1.762,418.44,289.82
37796.31,2810.23,1.7722,421.94,292.79
36341.0,2706.03,1.7109,402.9,281.44
36481.17,2709.71,1.7135,402.33,282.78
35890.45,2640.86,1.6739,391.24,279.42
36030.62,2643.26,1.6876,396.59,279.91
35738.26,2617.28,1.6648,391.81,274.61
35649.77,2598.0,1.6621,391.95,273.07
36326.5,2654.94,1.697,402.37,278.35
36079.9,2627.87,1.6806,396.87,273.43
36024.17,2620.67,1.6724,392.24,269.91
36045.25,2625.7,1.6753,393.21,271.66
35789.39,2603.01,1.6644,387.19,269.41
35854.03,2633.87,1.6789,389.78,273.54
34974.96,2563.4,1.6204,377.31,262.81
35074.09,2576.53,1.6356,382.97,258.86
35521.12,2628.43,1.6561,390.19,264.26
35591.31,2629.91,1.6609,389.51,264.47
36230.53,2686.49,1.68,398.77,267.71
36144.67,2682.28,1.6797,397.92,267.58
36009.58,2675.89,1.6774,392.88,267.4
36098.21,2680.85,1.6859,395.04,268.38
36248.85,2695.45,1.6959,397.83,269.64
35863.45,2665.72,1.6846,390.46,267.42
36151.99,2690.29,1.696,394.3,269.38
36330.14,2733.17,1.694,394.3,270.8
36190.64,2724.19,1.6902,393.11,268.99
36038.29,2720.03,1.6833,390.32,268.96
35888.35,2692.0,1.6744,389.28,267.16
35886.27,2692.3,1.674,388.18,268.71
35648.32,2661.12,1.659,383.04,266.55
36120.8,2707.69,1.6812,392.04,269.33
36167.65,2722.07,1.6819,392.5,271.59
36237.46,2720.01,1.688,393.24,276.82
36039.88,2692.94,1.675,389.98,274.18
35898.5,2690.99,1.6681,387.24,272.59
35757.1,2674.8,1.6606,386.7,270.9
35979.09,2711.81,1.6759,391.99,272.21
35950.25,2716.76,1.682,393.14,273.05
35565.51,2696.0,1.6634,389.96,269.48
35807.49,2712.58,1.6769,393.77,272.7
36294.74,2763.5,1.69,398.18,271.21
36689.79,2793.1,1.7157,405.36,273.86
36653.43,2786.95,1.7355,404.44,276.5
36400.35,2767.44,1.7261,398.7,276.22
36265.63,2768.85,1.7214,399.1,276.07
36303.25,2787.18,1.7192,398.85,275.47
36093.81,2762.76,1.708,394.93,275.14
36167.63,2766.04,1.711,395.45,276.68
36122.82,2759.07,1.7004,394.8,276.7
36293.93,2787.25,1.7065,399.04,277.12
36514.62,2828.46,1.73,402.66,276.81
36396.34,2814.16,1.7211,398.98,273.66
36629.98,2832.54,1.7342,403.92,278.71
36326.36,2790.15,1.7258,398.77,280.42
36066.0,2778.17,1.712,396.1,277.84
36044.47,2783.83,1.7123,394.99,276.23
35801.1,2766.99,1.6961,391.44,275.0
35727.4,2725.51,1.681,386.95,272.74
35497.44,2686.07,1.6653,383.5,270.0
35641.54,2730.95,1.6786,388.96,269.55
34452.86,2658.35,1.6295,372.8,264.09
34128.79,2612.59,1.6017,365.02,257.78
34166.01,2628.04,1.6023,366.23,255.51
33573.37,2593.5,1.5666,358.0,249.35
33686.59,2589.9,1.5704,362.0,249.52
33798.2,2609.92,1.5777,362.38,251.3
32741.47,2483.67,1.5034,343.17,242.42
32837.84,2492.16,1.5259,346.43,245.11
32857.48,2500.59,1.5337,349.27,247.48
32910.54,2506.48,1.525,347.99,251.16
32610.96,2472.26,1.4984,343.11,248.21
32979.45,2517.23,1.5352,349.93,253.1
32938.15,2523.33,1.55,353.36,250.59
32830.89,2495.69,1.521,348.4,247.32
32823.15,2494.29,1.513,348.49,249.07
33112.91,2534.27,1.5397,354.77,253.72
32909.11,2502.74,1.5144,348.57,250.84
32409.68,2439.02,1.4803,340.34,244.42
31785.38,2384.9,1.4526,331.55,236.88
31724.16,2376.96,1.4564,331.57,230.45
32197.49,2410.42,1.485,339.22,234.02
32183.39,2424.23,1.4957,340.45,238.79
32761.11,2484.44,1.5438,347.83,241.0
32890.83,2503.63,1.5522,348.0,244.58
33624.18,2537.6,1.5808,353.44,249.93
33488.1,2519.56,1.5705,352.21,249.69
33461.78,2522.14,1.5739,351.6,253.35
33396.46,2508.97,1.5843,352.79,253.63
32908.22,2455.7,1.5293,342.41,248.25
32537.05,2433.03,1.4977,336.26,243.78
32882.33,2452.8,1.5129,342.47,240.1
32887.76,2457.32,1.5098,341.74,241.2
32984.64,2458.23,1.5277,342.77,242.94
33527.56,2476.85,1.5377,347.89,247.24
34239.12,2535.0,1.5782,358.5,251.89
34196.73,2504.59,1.553,353.26,248.56
34081.82,2484.95,1.5472,350.59,248.58
34023.53,2479.13,1.54,349.0,249.78
34503.47,2498.33,1.5587,353.74,259.73
34999.31,2537.8,1.5741,359.22,259.38
34922.89,2543.6,1.5623,356.79,261.09
35104.71,2530.76,1.5598,356.7,262.98
34698.23,2459.27,1.536,351.9,259.89
36370.9,2568.25,1.6215,368.53,268.67
36517.99,2599.51,1.6184,372.69,268.28
36569.93,2591.61,1.6138,373.56,266.9
35913.58,2564.06,1.5818,366.85,262.22
36284.69,2564.3,1.5825,367.03,266.66
36394.6,2561.0,1.5786,366.06,267.64
36665.84,2582.54,1.5961,370.21,268.47
37122.34,2600.55,1.6222,374.84,270.43
37408.94,2611.57,1.6288,375.66,274.58
36973.46,2580.62,1.6088,368.38,273.3
36902.29,2571.16,1.5989,368.41,270.73
37137.2,2573.73,1.6051,370.8,273.63
36981.52,2564.54,1.5959,369.83,275.18
36817.58,2547.37,1.583,365.93,272.71
36836.65,2538.48,1.5741,364.11,269.77
36779.74,2541.34,1.5702,363.7,273.17
36981.51,2549.62,1.5762,365.74,272.96
36423.95,2513.16,1.548,356.54,269.87
37446.33,2569.04,1.5733,364.49,272.96
37858.79,2576.93,1.5802,367.01,280.98
37844.67,2568.0,1.5739,366.34,275.12
37794.09,2558.01,1.5677,362.2,275.4
37882.99,2547.12,1.5703,364.39,275.72
37029.51,2523.36,1.5513,358.12,269.74
36917.85,2513.08,1.5404,357.1,274.2
36821.68,2481.15,1.5355,353.97,269.33
36465.0,2467.0,1.5288,351.8,261.53
36775.76,2475.33,1.5381,353.52,264.0
36694.0,2460.25,1.5339,350.8,261.62
36485.59,2469.46,1.5372,352.64,259.45
36708.41,2483.83,1.5487,353.57,257.4
36843.51,2489.28,1.5511,355.04,258.27
36686.82,2472.5,1.5338,352.0,255.56
36434.96,2437.71,1.5072,346.04,250.75
36306.09,2427.26,1.5131,346.55,252.04
36360.01,2438.99,1.52,350.45,254.48
36768.31,2466.34,1.5306,355.72,256.97
37055.1,2479.06,1.537,358.71,256.35
37020.22,2466.02,1.5227,357.1,254.8
36520.34,2429.05,1.4997,351.65,250.62
37151.68,2445.84,1.5082,354.27,252.61
37040.35,2444.08,1.5085,354.75,252.16
37062.43,2458.62,1.5129,359.77,255.16
37489.3,2474.6,1.5319,362.16,255.05
37396.61,2471.97,1.518,360.28,255.24
37329.79,2458.11,1.5118,360.16,252.84
37465.29,2475.03,1.5259,363.3,256.11
37273.5,2448.55,1.51,360.13,255.86
36830.72,2417.09,1.4918,355.44,251.84
36656.55,2377.25,1.4699,353.41,249.24
36918.68,2404.08,1.4816,356.92,251.5
37174.18,2415.69,1.4704,356.87,252.39
37255.08,2398.47,1.461,354.77,252.34
37150.0,2381.51,1.4497,351.73,248.32
36904.83,2341.55,1.427,344.0,243.45
37354.0,2361.45,1.4443,347.06,243.78
37336.26,2354.45,1.437,345.76,242.96
37065.86,2341.32,1.4249,341.98,240.39
36246.07,2291.98,1.4002,333.9,237.09
35530.24,2267.64,1.3765,328.57,232.66
35588.05,2300.7,1.391,332.24,235.67
35242.26,2283.66,1.3611,325.6,232.48
35179.35,2290.95,1.374,329.43,236.81
35328.92,2299.86,1.3886,333.52,239.02
35307.63,2322.36,1.3981,334.79,241.71
35177.38,2308.63,1.3841,331.61,240.39
35254.55,2327.12,1.394,333.2,243.54
35674.52,2394.0,1.4383,338.26,248.66
35605.23,2389.48,1.4329,338.06,248.59
36050.0,2439.37,1.47,344.35,248.29
36002.22,2435.75,1.4692,344.84,247.82
35673.11,2421.61,1.4602,341.29,245.13
35399.33,2393.72,1.4597,340.96,244.76
35531.0,2391.58,1.4581,342.04,246.11
35719.55,2411.88,1.4673,345.23,248.8
35900.18,2420.82,1.4909,346.98,249.15
35736.91,2410.23,1.4759,345.83,247.7
35997.33,2403.73,1.4718,345.72,247.28
35823.81,2404.31,1.4824,345.77,246.47
35705.71,2381.04,1.4849,344.79,245.07
35538.27,2370.56,1.4793,343.75,242.6
35715.92,2389.17,1.4878,345.15,244.43
35793.8,2412.11,1.4973,347.61,244.84
35468.96,2383.32,1.4746,343.86,241.72
34874.71,2334.16,1.4514,338.32,240.65
35195.29,2343.02,1.4576,340.04,242.64
34990.61,2317.0,1.4376,338.08,239.9
35379.5,2344.98,1.4511,338.93,243.89
35293.67,2324.77,1.4372,335.74,241.88
35630.01,2356.71,1.4433,338.14,244.18
35840.9,2361.55,1.4455,337.43,244.32
35979.58,2371.16,1.4467,339.52,243.59
35907.68,2363.48,1.4406,336.8,242.67
35896.54,2358.45,1.4193,335.56,241.52
35886.22,2355.0,1.4219,333.78,241.85
35765.53,2334.17,1.4012,330.78,239.95
36040.81,2351.83,1.4206,334.55,241.2
37039.8,2397.58,1.4585,341.56,249.84
37307.52,2417.55,1.4703,347.04,253.69
37505.0,2438.62,1.4896,352.26,255.07
37660.57,2431.05,1.5061,353.4,255.95
39256.61,2524.75,1.5774,366.8,260.45
38901.68,2523.22,1.5579,365.9,258.74
38883.46,2519.69,1.56,365.12,260.09
39019.09,2509.32,1.557,365.83,261.23
39131.44,2498.5,1.547,363.92,260.5
39176.61,2502.0,1.5517,365.49,262.62
38987.64,2499.19,1.547,363.8,262.5
38983.55,2478.57,1.5379,359.04,262.57
39266.78,2490.14,1.5443,361.79,262.94
39413.29,2497.91,1.5396,363.1,264.99
39615.85,2505.24,1.5484,363.31,265.66
39565.14,2500.29,1.5397,360.96,265.25
39016.43,2477.64,1.5199,357.48,263.11
39098.31,2471.71,1.5094,357.21,263.89
39334.69,2489.51,1.5222,358.93,264.99
39168.34,2479.52,1.5164,357.43,260.59
39587.24,2492.65,1.527,358.26,262.88
40556.91,2557.1,1.5652,370.81,266.41
40561.22,2556.45,1.5739,372.64,266.35
40693.94,2577.71,1.5808,375.34,269.05
40171.65,2578.69,1.571,370.22,268.08
40231.55,2573.37,1.5666,369.95,268.42
39743.16,2533.98,1.5492,364.54,267.25
39723.08,2539.78,1.5493,365.65,267.71
39826.64,2541.14,1.546,365.6,270.18
40282.66,2571.41,1.557,368.63,271.72
40181.06,2558.24,1.5507,367.29,272.52
40530.52,2582.31,1.5772,370.3,275.39
40364.78,2598.35,1.57,371.45,278.69
39932.98,2572.87,1.5531,367.31,283.15
40270.58,2588.44,1.5608,370.22,282.36
40419.61,2587.63,1.5734,372.69,280.82
40511.48,2633.95,1.5986,377.98,282.78
40338.62,2621.04,1.5858,375.99,281.49
40295.0,2612.19,1.5878,375.54,280.61
40371.33,2622.93,1.5969,376.27,281.27
39809.17,2581.29,1.5814,371.9,274.32
40112.66,2589.37,1.5817,372.17,275.22
39922.68,2578.28,1.5757,369.76,274.3
39846.64,2577.85,1.5763,369.3,277.19
40418.36,2598.48,1.5843,371.5,281.4
40288.37,2587.4,1.5766,369.7,279.67
40000.28,2548.02,1.5559,366.62,277.43
40063.91,2551.01,1.5565,366.27,277.5
40179.18,2556.05,1.5657,369.17,275.83
40703.73,2575.94,1.577,371.42,278.08
40594.16,2576.28,1.5759,369.93,280.79
39955.07,2531.34,1.5581,366.01,277.43
39950.49,2521.63,1.548,364.99,278.16
39967.46,2531.63,1.5507,366.49,276.99
40130.0,2554.48,1.5608,367.98,278.91
40146.26,2543.34,1.5556,366.51,278.3
39884.49,2519.03,1.5368,361.02,276.16
40090.01,2525.54,1.5444,360.44,274.7
40044.88,2523.73,1.5463,361.85,275.21
40020.41,2521.86,1.545,361.13,276.39
40278.62,2531.84,1.5556,363.97,280.28
40253.98,2528.93,1.5596,363.87,282.84
40398.46,2537.48,1.5675,365.1,284.6
40127.0,2528.47,1.5619,364.5,283.52
40050.25,2522.2,1.5636,363.82,286.04
39953.74,2512.74,1.5529,361.92,285.79
39763.15,2488.69,1.5403,359.2,282.06
39080.99,2460.52,1.521,352.95,276.78
39057.85,2448.49,1.5118,352.28,277.33
39233.45,2457.71,1.5183,354.95,278.4
38842.83,2424.06,1.5012,348.25,274.28
38781.95,2416.52,1.5043,349.52,272.71
38664.31,2395.2,1.4957,346.35,267.96
39167.7,2426.75,1.5157,350.47,269.35
38704.37,2418.68,1.5166,351.51,269.06
38669.99,2418.41,1.5155,351.52,267.57
38528.31,2400.38,1.5089,349.93,264.88
38760.63,2413.67,1.5049,352.38,266.84
38554.11,2386.74,1.4928,349.33,265.0
38341.9,2367.63,1.4849,347.2,262.75
38622.69,2395.83,1.5023,351.63,266.33
38648.27,2413.54,1.5184,353.63,269.41
38708.16,2417.72,1.5181,354.43,270.52
38865.29,2433.98,1.5295,356.81,273.57
38805.07,2426.0,1.5256,356.64,273.57
38707.55,2414.87,1.5215,356.63,273.54
39243.15,2446.33,1.534,361.25,274.47
39200.68,2441.16,1.5316,360.25,275.72
39274.88,2439.84,1.5309,359.59,278.48
39489.23,2446.49,1.5311,360.48,279.51
39254.12,2431.57,1.5189,359.14,274.79
39153.61,2424.78,1.5141,358.5,277.71
38777.81,2389.72,1.5006,355.17,280.0
38711.38,2378.59,1.4956,353.95,279.46
38900.19,2399.99,1.5006,355.47,277.41
39012.94,2417.25,1.5068,357.01,281.31
38499.62,2363.61,1.4845,353.25,273.3
37691.43,2313.65,1.4637,348.03,270.31
37748.19,2330.85,1.4668,348.83,272.45
37702.23,2340.0,1.4675,348.68,272.45
37749.93,2343.48,1.4681,348.85,273.25
37737.54,2348.2,1.47,349.45,273.34
37948.88,2360.7,1.4715,350.96,274.45
38083.0,2373.06,1.4825,352.78,277.15
37672.59,2349.6,1.4698,351.0,269.55
37655.43,2332.11,1.4596,349.47,264.32
37782.87,2340.84,1.4725,350.44,265.6
37927.33,2342.04,1.4748,353.36,265.97
37926.94,2358.89,1.4841,354.18,269.25
37613.05,2338.76,1.4752,353.87,267.19
37450.0,2326.54,1.4726,350.95,266.59
37713.35,2341.6,1.4808,353.46,271.65
37883.01,2346.29,1.4863,354.84,272.84
37514.47,2300.33,1.4653,350.75,272.36
37843.48,2330.66,1.4763,353.26,277.16
37828.04,2319.76,1.4728,352.36,279.0
37437.45,2285.3,1.4588,349.1,277.08
37205.09,2278.78,1.4462,346.22,275.62
36677.07,2247.83,1.4167,339.33,275.01
36363.33,2215.82,1.4032,334.18,271.1
36605.08,2238.15,1.4188,338.42,277.78
36224.46,2203.19,1.4062,334.23,277.35
35292.97,2153.67,1.3819,329.59,266.44
35336.2,2155.29,1.3835,329.24,265.21
35517.9,2195.78,1.4007,332.91,262.81
35668.18,2222.77,1.4127,335.38,267.04
35636.47,2217.16,1.4136,336.43,263.62
35834.92,2235.45,1.417,337.28,265.56
35757.82,2241.25,1.4191,337.99,269.35
36122.0,2251.34,1.433,340.63,272.92
35513.02,2211.48,1.4223,335.56,266.13
35114.56,2189.35,1.4027,333.3,266.98
35199.17,2199.99,1.4055,333.63,268.56
35538.01,2237.95,1.4299,338.64,273.8
35791.89,2236.97,1.4299,338.64,274.81
35802.42,2246.51,1.4297,340.21,276.67
35809.3,2250.18,1.4331,341.61,277.98
35665.63,2227.99,1.4222,339.0,273.54
35708.47,2221.26,1.4152,337.75,273.51
35951.69,2241.9,1.4267,340.75,278.17
35756.19,2233.03,1.4224,339.4,277.78
35785.87,2230.26,1.4122,338.67,272.19
36253.31,2253.4,1.4315,343.0,275.01
36136.4,2248.4,1.4251,341.02,275.68
35908.94,2242.54,1.4146,340.29,276.24
35779.45,2224.15,1.4031,338.74,278.02
35527.61,2206.1,1.408,337.43,276.86
35955.05,2222.24,1.416,340.05,278.6
36115.51,2225.6,1.4139,340.77,281.74
35872.74,2208.58,1.4057,338.13,279.67
35564.63,2177.2,1.3925,335.77,273.9
35493.34,2165.41,1.3844,334.04,268.48
35393.43,2169.22,1.3814,333.7,266.0
35644.53,2182.58,1.3913,334.82,267.17
35610.99,2179.59,1.3907,334.31,267.63
35536.78,2183.08,1.3943,334.13,268.51
35810.01,2207.09,1.4056,337.32,270.07
35734.7,2213.46,1.4108,337.43,270.0
35513.47,2198.65,1.4037,335.69,269.67
35635.09,2203.4,1.4008,336.47,269.09
35329.18,2180.11,1.39,333.79,265.97
34985.08,2165.82,1.3813,331.65,260.93
34084.72,2100.53,1.3486,322.8,252.21
33875.0,2074.28,1.33,317.19,253.63
33921.64,2080.08,1.3331,316.89,253.59
33907.46,2081.56,1.3378,316.29,257.75
34323.12,2113.18,1.3644,321.66,261.85
34426.49,2111.6,1.3714,323.87,260.52
34581.79,2123.58,1.3879,326.93,262.32
34578.14,2132.07,1.3992,327.24,260.5
34943.8,2160.71,1.4243,331.31,260.34
35496.96,2222.58,1.4431,335.26,262.82
35819.31,2257.02,1.4565,338.98,264.27
35537.59,2251.1,1.4405,338.07,263.27
35648.79,2252.48,1.4418,338.62,264.0
35596.6,2243.25,1.4259,339.07,264.72
35575.05,2237.72,1.4267,339.81,260.57
