BTC,ETH,UNI,ADA,BNB,CAKE,XMR
49244.44,1558.65,27.9,1.17151,238.7193,12.4919,212.81
49339.49,1562.28,28.3544,1.16493,238.2906,12.3451,214.09
49382.21,1562.09,29.0816,1.15414,237.3827,12.3347,213.09
49659.01,1567.72,28.93,1.14079,237.5067,12.26,215.01
49441.18,1574.81,28.4287,1.16075,237.6925,12.2925,215.53
49416.13,1576.49,29.1734,1.15,238.8,12.2807,215.84
49700.0,1585.07,29.4624,1.13994,237.9219,12.2762,217.95
48510.86,1561.82,28.4737,1.10092,234.0497,11.9797,215.02
47573.47,1506.71,26.9645,1.08455,225.6446,11.3676,212.76
47972.35,1526.08,27.9183,1.11427,228.5486,11.4431,215.4
48211.24,1530.67,29.4215,1.12499,229.4085,11.5,212.06
47935.0,1517.15,28.5558,1.09096,226.9275,11.3636,212.98
48230.66,1529.13,28.8792,1.1085,229.7286,11.5403,214.68
48365.49,1538.77,28.2244,1.11254,229.5016,11.5435,217.32
46815.35,1478.76,26.9008,1.04128,219.7087,10.8903,207.25
46680.2,1462.5,26.214,1.06476,218.3763,10.8601,205.2
47104.31,1480.75,27.2918,1.05634,221.4354,10.9904,206.39
47293.11,1481.85,27.8475,1.07569,221.4568,11.0053,206.24
46670.95,1465.78,26.5664,1.05108,218.9404,10.7701,203.37
47160.39,1472.43,27.8654,1.06827,218.7398,10.7295,205.88
47394.49,1479.76,27.9285,1.1504,222.0,11.0333,206.36
47388.61,1474.62,27.6947,1.14016,224.2845,11.0755,207.1
46628.97,1455.66,27.2174,1.09962,218.9452,10.7514,203.67
47053.15,1469.5,27.3223,1.11558,220.8658,10.8826,204.7
47072.94,1471.34,27.2349,1.1267,221.1877,10.94,205.32
47463.87,1479.89,27.3344,1.12367,223.8566,11.0327,207.8
47652.7,1482.85,27.3467,1.12059,223.9227,11.1456,207.76
48067.6,1489.76,27.4285,1.17209,226.0267,11.4743,211.35
48148.17,1493.94,27.1428,1.15552,226.4742,11.4436,210.13
47894.21,1481.83,26.5765,1.16793,223.6409,11.334,209.45
47648.76,1477.78,26.52,1.14124,222.5428,11.11,208.96
48113.29,1507.4,27.3152,1.16096,225.2872,11.2299,208.33
48484.92,1521.81,27.6544,1.16536,226.4124,11.2799,208.52
49307.66,1534.05,27.8674,1.17753,227.7553,11.4136,210.56
49192.42,1534.08,27.591,1.1797,227.0065,11.3873,211.67
49056.77,1532.21,28.4845,1.18888,227.3404,11.2558,209.21
49075.09,1536.58,28.24,1.1776,227.8299,11.2801,209.55
48761.85,1528.3,28.2675,1.15948,225.4218,11.0791,205.91
48816.78,1542.22,28.8569,1.16996,226.7875,11.2325,206.3
48656.09,1534.8,28.3571,1.15856,225.5534,11.1889,203.51
48650.68,1531.63,28.1785,1.14152,225.0673,11.1887,203.93
48462.5,1529.47,28.2633,1.13342,223.8363,11.4797,201.3
48499.93,1574.99,28.6524,1.13895,227.0,11.6046,202.23
48924.92,1578.52,28.5512,1.146,228.61,11.7648,204.56
48818.59,1589.69,28.6744,1.14788,228.6557,11.65,204.86
48651.12,1574.85,28.3382,1.12627,229.5767,11.7445,202.4
48322.16,1563.98,28.4233,1.12985,225.7293,11.4778,202.48
48043.33,1563.83,27.9803,1.1212,224.9159,11.3668,201.97
48166.75,1564.0,28.0856,1.11935,225.3228,11.4056,202.85
47647.69,1541.74,27.5709,1.10762,223.3094,11.2267,200.64
47302.26,1528.05,27.5419,1.10423,221.8229,11.0979,200.34
47563.58,1541.5,27.9005,1.10548,222.6191,11.0122,200.25
47271.02,1544.09,28.25,1.10714,221.68,11.0175,201.42
47752.16,1580.19,27.8579,1.10364,223.3376,10.9385,201.48
48261.95,1601.55,28.0826,1.11224,224.9973,10.95,202.63
48488.62,1616.23,28.1744,1.10315,225.4591,11.0237,203.16
48356.43,1621.38,28.1866,1.10495,224.2346,10.8975,202.59
48527.53,1653.56,28.6506,1.1129,224.2264,10.9097,203.55
48588.02,1643.0,28.4955,1.11426,223.9325,10.9142,202.32
48938.8,1665.78,28.6335,1.13031,226.7557,11.0748,204.34
48897.46,1651.24,28.5272,1.12983,226.3665,11.1034,205.17
49219.99,1671.48,28.7411,1.12956,228.3864,11.1407,205.03
49137.1,1642.57,29.4097,1.11879,226.9252,11.0925,204.34
49560.88,1656.41,30.8522,1.13875,228.4832,11.2222,205.27
49570.88,1649.47,30.8321,1.12859,227.8666,11.1793,204.44
49439.17,1656.85,30.5971,1.12491,226.7001,11.0183,205.03
49351.56,1663.59,30.7396,1.12011,226.5136,11.0481,203.99
49479.83,1663.51,30.4891,1.11858,226.8072,11.113,203.81
50056.03,1684.92,30.9633,1.13024,230.0973,11.1375,205.42
50399.69,1668.79,31.2545,1.1235,228.5454,11.1422,206.45
50950.91,1684.41,31.4084,1.13665,236.9623,11.6639,208.16
50627.32,1675.31,31.4644,1.14544,242.0,11.9681,207.58
50714.41,1678.94,31.8,1.13848,240.8923,12.0125,208.32
50769.48,1669.77,31.4265,1.13254,239.6674,11.875,208.15
50783.56,1664.21,31.3929,1.1306,238.6,11.79,206.96
50663.25,1649.52,30.78,1.1257,237.5966,11.7,208.06
50591.83,1652.26,31.2217,1.12721,235.3797,11.5001,209.52
51060.05,1669.49,31.7377,1.1322,238.1928,11.78,209.73
51065.88,1675.85,32.2346,1.13609,237.002,11.801,207.92
50414.56,1655.72,31.5715,1.12384,233.709,11.5497,205.66
50377.28,1658.11,31.3063,1.11997,233.1254,11.4293,205.56
50040.0,1649.42,31.5714,1.1164,233.9358,11.3654,206.05
50090.03,1664.22,32.3652,1.12445,235.4003,11.4565,207.26
50508.7,1678.88,33.3753,1.12723,235.7971,11.451,207.99
50989.04,1727.07,34.272,1.13085,239.9161,11.6755,208.81
51496.74,1742.37,33.8874,1.16281,239.2397,11.5898,209.98
51558.47,1736.77,33.7328,1.1529,237.5502,11.66,210.07
50740.59,1723.36,33.9311,1.14457,235.7031,11.5396,207.63
50603.15,1724.32,33.9884,1.14384,236.9156,11.5922,207.48
50437.6,1728.8,34.5602,1.13845,237.0474,11.6226,207.24
50781.54,1750.48,34.7316,1.15065,239.75,11.7843,210.12
50292.84,1721.93,33.5773,1.13084,236.3249,11.6464,207.76
49781.95,1690.87,33.2744,1.12121,232.5,11.3222,205.74
49903.3,1686.3,33.3043,1.11744,231.7999,11.2336,206.67
49902.61,1690.08,33.3793,1.1177,231.0877,11.2476,206.32
50094.09,1711.68,33.1792,1.12053,233.4941,11.3572,208.29
50506.25,1724.3,33.2282,1.12265,234.4941,11.3892,207.97
50301.9,1711.18,32.3384,1.11491,232.3216,11.175,205.92
51001.53,1736.64,33.2226,1.11787,234.2836,11.3499,210.31
50770.46,1734.52,32.9999,1.12632,234.6094,11.4177,212.34
51078.03,1742.64,33.5306,1.12161,235.5782,11.5093,213.47
50692.7,1729.85,32.9142,1.11649,233.5732,11.4111,214.98
50818.61,1735.68,33.0452,1.11945,233.5744,11.3572,214.64
50818.19,1742.28,32.9769,1.11485,233.65,11.3384,214.01
51323.1,1774.05,33.2624,1.11693,235.8018,11.375,215.53
51772.97,1771.61,33.219,1.11622,235.9715,11.6,216.46
51870.76,1790.25,33.6,1.11745,236.1435,11.681,219.24
51617.84,1788.75,32.8159,1.10915,235.7047,11.5862,218.2
52394.72,1833.9,33.1927,1.11915,240.4884,11.9162,221.21
52034.53,1815.56,32.7687,1.11846,237.6323,11.7416,219.0
53586.66,1844.03,33.4434,1.13,240.129,12.0549,222.54
53594.92,1841.75,33.3137,1.14245,245.3864,12.552,221.8
53860.03,1848.83,34.7114,1.14176,244.9198,12.4781,222.99
53704.35,1836.8,33.9705,1.13623,243.631,12.4442,223.66
54279.96,1842.78,33.8719,1.14274,244.5127,12.445,224.23
53879.34,1830.96,33.5204,1.12867,243.5041,12.3904,222.6
53560.55,1812.65,33.1521,1.12626,242.661,12.262,220.27
54041.97,1834.3,33.5651,1.13382,247.221,12.52,222.9
54137.66,1829.62,33.5849,1.14762,259.8592,13.1901,223.86
54170.12,1825.06,33.365,1.19005,271.4071,13.6678,225.46
54248.4,1827.51,33.41,1.19108,267.8532,13.45,226.24
53743.0,1805.53,32.8338,1.16304,265.9202,13.0006,223.87
54796.39,1839.51,33.5612,1.178,269.8687,13.2743,228.85
54505.61,1830.52,33.0918,1.181,274.6761,13.5596,227.18
54096.91,1832.74,32.9285,1.17378,276.5161,13.566,224.65
54090.86,1830.93,32.8469,1.16884,275.3,13.685,221.63
53797.95,1815.65,32.6836,1.15973,272.5,13.3471,220.73
53897.96,1820.55,32.9489,1.16977,273.124,13.305,220.73
54117.22,1828.42,32.6838,1.18274,277.0518,13.4169,221.55
54332.0,1834.53,32.6632,1.18027,283.1154,13.6511,222.86
54295.9,1824.24,32.72,1.17635,286.5303,13.8105,223.76
54820.62,1845.85,32.9842,1.20855,295.0,14.3621,224.69
54887.19,1871.1,32.9031,1.19703,293.2894,14.2192,225.11
55535.5,1869.99,33.3028,1.19671,287.0476,14.0765,225.56
54691.89,1826.66,32.3431,1.17113,280.5459,13.53,221.17
53938.3,1795.9,31.7346,1.15749,275.948,13.2682,217.5
53465.5,1777.3,31.2244,1.14481,273.2059,13.0031,215.98
53649.42,1792.3,31.6481,1.15308,282.183,13.4657,217.53
53653.5,1800.72,31.7533,1.15446,279.9642,13.3433,217.43
53878.41,1807.4,31.8951,1.16506,282.7246,13.6451,218.07
54195.21,1806.82,31.9075,1.16415,286.3,13.9051,219.13
54655.93,1824.09,32.0978,1.18122,286.3456,13.9398,221.13
55239.35,1833.45,32.1261,1.17856,288.065,13.6284,222.1
54846.05,1817.74,31.7885,1.16755,278.6574,13.02,219.32
54861.57,1815.22,31.6569,1.16371,279.4943,13.05,219.67
55213.59,1819.1,31.8467,1.16978,282.9824,13.1824,220.94
56271.57,1844.62,32.2081,1.17085,284.708,13.2007,223.22
56114.57,1842.61,31.9706,1.1772,284.2341,13.2857,221.42
56347.61,1831.77,31.9392,1.16432,285.0941,13.1802,221.89
57018.47,1844.09,31.4372,1.16389,287.9655,13.2338,222.67
56870.13,1852.98,31.5784,1.16903,286.0,13.1662,222.06
56744.23,1842.86,31.4096,1.1654,283.242,13.1911,221.92
56747.34,1839.13,31.339,1.16598,285.7232,13.2658,221.93
56273.22,1804.4,30.7207,1.13973,276.4706,12.7877,221.0
56907.01,1816.0,31.1224,1.14925,282.5454,13.01,222.39
56904.97,1831.02,31.4189,1.15499,282.926,12.9907,222.49
55855.5,1795.69,30.8864,1.13276,278.5191,12.7341,220.59
55608.89,1779.21,30.3661,1.12325,278.0,12.6955,217.86
55766.27,1785.59,30.3526,1.13435,280.0722,12.7171,218.01
56309.02,1800.81,30.7899,1.13709,283.5714,12.7619,220.42
55980.89,1801.83,30.6965,1.13227,285.0758,12.7167,220.0
55831.39,1800.7,30.5102,1.12857,283.7753,12.6623,219.08
55258.01,1779.03,30.0953,1.1245,279.0366,12.3224,218.64
55537.19,1785.78,30.3295,1.13282,281.4055,12.5642,220.28
55012.01,1766.05,30.1949,1.12114,278.5,12.32,218.85
54737.81,1746.18,30.0553,1.11823,277.0692,12.2523,215.12
54473.12,1736.35,30.2809,1.11354,275.4496,12.2072,213.62
55534.35,1765.84,30.4914,1.12704,281.8628,12.4133,217.17
56235.76,1779.47,30.5972,1.12529,282.1509,12.3859,219.1
56272.47,1788.95,30.3625,1.12701,282.1345,12.2638,219.8
56910.58,1811.04,31.5,1.13274,302.3154,13.1689,222.58
56796.95,1806.8,31.3072,1.1263,307.5271,13.1728,222.58
56335.58,1795.35,30.6627,1.11897,291.4484,12.5698,221.83
56871.21,1793.13,31.0417,1.12324,291.5931,12.5128,222.9
56809.01,1795.25,30.9313,1.12151,290.9448,12.439,223.98
57522.88,1811.42,31.3647,1.12054,293.2549,12.6321,224.23
56839.55,1793.89,31.1224,1.11026,287.2222,12.3168,221.62
57469.03,1810.15,31.4285,1.11661,291.0451,12.4654,223.17
57593.25,1839.13,31.4142,1.111,290.4879,12.4177,219.9
57908.51,1826.65,31.1453,1.11497,290.3886,12.2982,220.99
57797.82,1826.28,31.0292,1.125,290.0321,12.3036,221.35
57376.04,1816.16,30.8163,1.11785,285.2024,12.0465,219.48
56895.61,1809.28,31.2026,1.12099,282.5641,11.8,219.79
56969.28,1817.52,31.3333,1.11622,282.4152,11.8213,220.25
57100.0,1817.61,31.7221,1.11442,282.3253,11.9318,220.92
56690.19,1804.83,31.2281,1.10801,279.9706,11.866,219.38
57155.96,1810.17,31.5766,1.11053,283.52,12.1249,221.41
57048.31,1807.98,31.4117,1.10176,280.8709,11.9193,221.85
56669.84,1794.01,31.1734,1.08598,279.1221,11.8545,220.38
56506.32,1794.12,31.1273,1.09624,281.8151,11.9656,219.51
56529.5,1785.95,30.8029,1.11466,287.0155,12.15,221.85
56701.9,1780.06,30.5612,1.09176,282.3431,11.8757,220.65
56481.17,1773.54,30.3061,1.07689,279.1688,11.6802,224.25
56360.73,1769.4,30.2561,1.0671,274.6471,11.3483,223.43
55674.83,1746.12,29.7413,1.05321,264.3563,11.1537,219.44
56208.67,1754.03,29.8445,1.05918,267.7974,11.3659,219.88
56958.66,1775.55,30.3757,1.07503,272.6002,11.4826,222.8
57365.46,1773.57,30.6359,1.05262,269.0641,11.3468,221.78
57158.0,1764.9,30.7653,1.05999,263.4682,11.0667,221.85
57329.99,1772.84,30.7578,1.05925,264.4729,11.1362,220.76
56942.4,1738.99,30.4274,1.04286,261.2449,10.9669,220.56
56698.38,1741.45,30.153,1.03879,259.4402,10.9204,219.88
56935.76,1757.09,30.5102,1.04282,262.5519,11.0499,221.89
57161.63,1759.12,30.6931,1.04285,264.0142,11.03,222.66
57219.44,1765.97,30.8973,1.03278,263.0591,11.0144,222.84
56688.14,1752.54,31.1025,1.01673,260.1675,10.8,220.42
56379.83,1738.76,30.8615,1.00314,258.017,10.7603,219.33
56462.38,1748.68,31.3176,1.05888,261.8466,10.7936,220.24
56690.49,1759.26,31.3217,1.0505,260.3393,10.8003,219.17
56882.01,1771.25,31.6308,1.06605,262.7169,10.8888,220.96
56737.51,1771.54,32.1093,1.06087,265.1236,11.097,221.73
56929.16,1771.52,32.3232,1.05731,265.1793,11.135,224.1
57332.11,1789.73,32.3671,1.05409,270.4187,11.4322,226.34
57412.45,1785.0,32.4812,1.07545,268.7086,11.3302,225.52
57590.93,1789.42,32.8265,1.10266,268.9744,11.3283,226.08
59401.51,1859.99,32.7244,1.11163,278.2744,11.8145,228.77
59824.64,1870.84,32.6873,1.14171,281.0626,11.6232,232.21
59910.52,1881.57,33.0092,1.143,277.1123,11.548,232.04
59921.85,1883.51,32.6644,1.13248,276.7909,11.5615,229.05
59754.63,1877.56,32.4719,1.12924,277.7918,11.5625,231.83
59672.46,1875.34,32.4956,1.11815,276.0281,11.427,232.45
59810.86,1883.62,32.9693,1.11621,276.5785,11.4298,233.45
60311.59,1912.86,32.8673,1.12726,278.55,11.4651,233.24
60268.65,1912.86,32.5612,1.115,276.45,11.3142,232.87
60766.18,1926.9,32.2572,1.10564,277.85,11.3571,235.58
61621.94,1932.73,32.3974,1.11293,279.0486,11.4546,236.99
61104.22,1912.85,32.0578,1.10788,275.2625,11.3362,234.0
61042.59,1918.32,32.0926,1.0958,276.3861,11.3314,234.95
61168.93,1921.29,32.4489,1.09992,276.0901,11.3832,239.26
61236.58,1914.03,32.8159,1.08147,272.927,11.2539,237.44
61061.13,1904.02,33.3069,1.08383,272.3761,11.2441,235.91
61046.89,1904.0,33.5816,1.08247,273.7309,11.2852,235.21
61347.92,1911.02,33.377,1.08754,274.561,11.2236,236.7
61216.12,1903.78,32.8061,1.08571,273.1966,11.25,237.4
61010.24,1897.28,32.8061,1.08281,271.6674,11.2335,235.07
60940.62,1897.39,32.7305,1.07992,270.6857,11.1526,237.27
60469.26,1885.42,32.7388,1.07929,268.5033,10.9901,237.29
60761.9,1896.16,33.0306,1.09052,272.1256,11.141,239.85
60910.0,1902.89,33.3163,1.10134,274.9415,11.1709,239.71
60284.07,1868.29,32.1532,1.07691,269.5171,10.9084,234.02
60306.33,1878.5,32.013,1.07957,270.4222,10.9458,235.3
60432.64,1883.33,32.2684,1.078,270.8877,10.902,234.27
59950.38,1864.92,31.8473,1.0707,268.1321,10.8389,231.85
60002.77,1868.54,31.7079,1.07089,267.885,10.8428,231.84
59674.0,1857.75,31.5057,1.0718,266.5648,10.853,230.93
59553.57,1852.92,31.1226,1.06777,265.016,10.8179,229.46
59698.58,1854.39,31.1372,1.07075,266.6442,10.8685,232.22
60134.95,1874.35,31.2555,1.07847,269.13,11.045,232.22
59925.48,1870.78,31.568,1.08277,268.7286,11.1668,230.95
60248.0,1875.84,31.3258,1.07878,268.4821,11.0772,233.47
60071.42,1869.98,31.0525,1.0707,266.6504,11.0274,236.53
60206.79,1880.85,31.2633,1.07623,268.4397,11.1135,238.46
59001.01,1848.29,30.6645,1.05376,263.2767,10.9281,232.37
59409.29,1871.95,30.8673,1.06047,264.7578,10.9044,235.86
60057.09,1884.52,31.1734,1.06017,265.6,10.781,237.42
60055.01,1881.93,31.2244,1.06598,265.55,10.82,236.25
60376.68,1884.69,31.1408,1.06144,266.3315,10.8709,236.08
59754.82,1862.34,31.0594,1.05299,264.1375,10.784,232.45
59011.99,1840.92,30.602,1.03587,260.0735,10.5261,229.38
58758.05,1811.1,30.1161,1.03278,258.5884,10.4981,228.43
57810.82,1794.21,30.2035,1.03787,255.31,10.5612,229.13
57761.52,1789.09,30.1836,1.0147,255.1028,10.4305,226.37
55850.7,1765.07,29.9427,1.01276,253.3521,10.2994,220.11
56351.1,1781.02,30.35,1.0261,257.9285,10.68,221.06
56156.87,1769.78,30.2499,1.02552,255.0032,10.4791,220.24
56429.69,1778.4,29.9143,1.0283,255.9936,10.5305,221.17
56867.86,1788.98,30.03,1.05688,259.5784,10.6693,222.52
56150.02,1776.24,30.3202,1.037,256.2535,10.2492,219.89
56216.78,1765.69,29.9962,1.02973,254.7717,10.1342,218.67
56279.63,1771.2,29.8338,1.02714,255.1778,10.0042,217.37
56056.5,1770.77,29.8829,1.03137,254.6417,9.8235,216.74
56138.93,1785.24,29.975,1.03978,257.0574,10.3502,218.29
56595.58,1786.6,30.1805,1.04339,257.7176,10.3152,219.22
56393.47,1792.33,30.018,1.03995,256.5989,10.2302,218.48
56736.83,1798.17,29.981,1.04214,257.1655,10.169,222.24
56141.93,1786.18,29.7995,1.03459,254.85,10.1313,223.26
55615.12,1794.09,29.7893,1.03129,254.1875,9.9801,222.07
54070.74,1730.99,28.5133,1.00901,246.8504,9.6358,217.2
54474.77,1749.45,28.8889,1.02821,246.1089,9.5688,217.06
54573.44,1751.36,29.0286,1.02534,247.822,9.4647,217.16
54252.15,1747.87,28.5758,1.02208,246.4241,9.481,216.09
54396.87,1749.88,28.829,1.03138,247.7864,9.6223,215.7
54057.99,1750.85,28.6492,1.01947,245.6469,9.4922,214.58
55026.99,1789.79,28.9904,1.0432,249.4615,9.6245,218.48
55232.0,1798.83,29.1614,1.0436,252.9179,9.8318,221.26
55887.83,1804.08,29.179,1.04872,258.1919,10.258,223.21
55885.39,1807.08,29.3344,1.04483,255.9619,10.1754,223.48
55792.85,1794.81,28.9759,1.03593,254.9089,10.1197,222.91
55438.51,1791.77,29.0107,1.03551,254.0877,10.0,221.5
55064.3,1778.18,28.93,1.03563,253.6606,9.9196,219.79
55294.52,1784.23,29.068,1.03848,255.8359,9.9925,220.8
55629.55,1794.95,29.1339,1.05112,256.3935,10.1399,221.23
55830.0,1803.27,29.4522,1.09158,257.8514,10.2199,223.79
55647.65,1799.91,29.1715,1.08162,256.2983,10.1796,224.05
55244.08,1773.39,28.8069,1.21,251.9619,9.9364,219.88
55338.58,1777.16,29.03,1.23907,252.7064,9.8241,221.36
55734.18,1784.59,29.3347,1.22626,253.7196,9.6814,226.6
56369.37,1797.04,29.2783,1.19401,255.68,9.7896,227.46
56447.28,1786.58,29.3114,1.23525,256.2005,9.9075,229.55
56258.67,1788.29,29.7889,1.21816,256.6476,9.9813,228.78
56915.32,1805.62,30.0088,1.24997,258.4837,9.9899,229.83
56530.74,1783.72,29.8668,1.22088,256.895,9.888,231.15
56276.61,1785.21,30.8392,1.22887,257.1331,9.8597,231.53
55793.89,1775.04,30.9081,1.22761,254.9,9.7205,231.64
55513.34,1767.15,30.598,1.21095,253.1495,9.6473,228.32
55571.07,1770.96,31.1954,1.21476,255.0158,9.7252,229.58
55950.36,1778.6,31.4417,1.24062,254.1136,9.6652,233.39
56312.83,1784.7,31.0653,1.28911,254.9292,9.8004,234.28
55824.84,1785.84,30.9174,1.26415,254.5347,9.7782,230.09
55784.8,1780.93,30.7952,1.27988,253.6999,9.7624,230.18
54775.62,1757.74,30.1351,1.23141,251.3527,9.633,228.87
55087.91,1767.55,30.34,1.24899,252.7903,9.672,229.63
54841.93,1759.4,29.7541,1.23527,251.1227,9.5791,229.83
55149.99,1764.57,29.8368,1.23906,251.7839,9.6003,232.77
55118.22,1769.23,29.9591,1.24863,252.0556,9.5595,233.62
54562.14,1768.1,29.7755,1.23866,250.812,9.5199,232.72
54946.02,1773.21,30.0646,1.22956,252.0507,9.5805,233.29
55296.75,1785.92,29.7756,1.2332,253.6881,9.6102,230.48
55554.47,1789.1,29.8329,1.23711,256.1587,9.7626,230.94
57599.99,1821.85,30.8025,1.24959,261.0077,10.0545,234.97
57888.87,1828.22,30.7915,1.2646,263.6918,10.1389,234.35
57750.9,1815.75,30.6367,1.33499,260.1511,10.1032,235.24
58443.81,1822.1,31.0875,1.36414,264.5818,10.2497,235.06
58310.57,1815.85,31.4693,1.39543,264.9407,10.1727,235.61
58928.67,1823.97,31.315,1.37783,269.9296,10.354,236.18
58938.2,1818.86,31.2271,1.36931,270.2852,10.3288,234.49
59044.78,1829.92,31.2144,1.40266,272.9931,10.4645,234.33
58998.49,1840.2,30.9999,1.39522,272.5,10.593,234.38
58710.16,1833.5,30.7737,1.40537,272.0263,10.6082,233.95
58801.22,1829.96,30.6362,1.4063,273.9898,10.5645,233.17
58972.19,1830.75,30.8631,1.43533,276.0611,10.547,233.35
58920.52,1828.54,31.1224,1.41971,274.9684,10.545,233.85
58362.94,1815.32,30.7995,1.40301,274.6912,10.4162,232.14
58008.6,1805.8,30.5504,1.41731,271.6508,10.25,237.11
58398.87,1812.4,31.0621,1.44629,274.6681,10.32,237.28
58512.6,1819.55,31.0846,1.46031,272.4181,10.2823,237.68
58169.44,1799.64,30.7735,1.42869,266.5916,10.0465,236.33
58042.44,1796.77,30.8625,1.44477,266.4,10.0956,239.48
57842.1,1790.79,30.5432,1.43307,265.2705,10.0746,236.97
57854.09,1790.75,30.3552,1.42893,264.382,10.03,236.0
59521.68,1822.0,30.8099,1.44706,269.3,10.2302,236.74
59068.79,1810.8,30.3335,1.34645,266.9913,10.1764,236.74
59242.39,1816.7,30.1336,1.2889,264.7742,10.0865,236.18
58207.22,1793.73,29.9985,1.27024,262.5562,9.9765,233.43
57278.28,1767.92,29.8516,1.2594,258.5564,9.8506,230.46
57497.88,1773.22,30.0834,1.26545,260.9606,9.9367,230.68
57896.05,1782.3,30.2258,1.27554,263.2212,10.0125,232.19
57632.61,1779.28,30.1317,1.23643,263.3145,9.9806,229.97
57633.58,1775.83,29.9855,1.22937,261.5786,9.9,227.77
56859.87,1759.64,29.9584,1.229,259.7559,9.765,227.37
57387.13,1776.88,30.0204,1.24587,262.4828,9.8479,229.79
57354.2,1774.96,30.0974,1.21241,263.474,9.9346,228.1
57776.31,1780.03,30.1153,1.23604,263.7,9.9182,229.51
57863.06,1782.79,30.1326,1.22077,265.2235,9.969,227.68
58353.06,1803.24,30.5168,1.26452,265.9134,9.9899,230.1
58125.57,1798.26,30.4842,1.23996,264.6872,10.0034,230.5
57812.17,1793.0,30.4692,1.26325,261.7676,9.8821,230.4
58320.08,1807.4,30.7517,1.26757,264.6543,9.9957,232.18
58289.96,1800.65,30.5197,1.2497,264.9644,9.998,231.03
58585.06,1811.36,30.6105,1.26248,267.4705,9.9742,232.72
58825.0,1819.05,30.792,1.25925,266.8552,10.0382,232.47
58843.76,1812.42,30.88,1.29028,265.2708,10.0125,233.81
58266.28,1808.44,30.7449,1.27081,264.1999,9.892,231.91
58700.0,1817.45,31.5442,1.28326,266.9686,9.985,234.18
58970.57,1821.61,31.4362,1.28,266.7019,10.0075,235.03
58862.63,1823.15,33.6886,1.25521,265.7135,10.0021,231.07
58868.81,1821.92,33.2931,1.26624,265.4475,9.9987,232.07
58805.88,1824.11,33.5225,1.30459,266.345,9.9701,234.06
58835.88,1826.95,33.5883,1.33849,265.7626,9.9452,234.13
58383.89,1817.58,33.2948,1.31411,263.7715,9.84,232.16
58648.99,1825.96,33.7632,1.32,264.7511,9.905,233.87
58506.62,1820.55,33.4163,1.32913,264.4632,9.901,233.2
58041.31,1809.44,33.2775,1.295,262.9586,9.8268,231.65
58647.29,1815.71,33.8265,1.30795,265.5947,9.9276,231.83
58722.34,1825.05,34.1102,1.27635,265.7256,9.9541,233.17
58542.54,1828.08,34.4928,1.28728,265.0067,9.8617,232.41
58369.65,1832.9,34.8132,1.27216,265.0,9.8996,231.88
58219.25,1828.03,34.6757,1.25836,263.6445,9.85,231.83
58135.45,1821.61,34.2,1.2644,264.014,9.8854,232.71
58345.9,1822.15,33.9656,1.2573,265.1595,9.95,233.25
58406.45,1822.45,33.5602,1.26135,270.0,10.2469,233.46
58681.07,1829.92,33.3025,1.274,268.6,10.4978,234.53
58781.98,1833.39,33.3027,1.26406,269.6718,10.4961,234.42
58687.68,1834.22,33.4102,1.26881,269.1591,10.4063,235.29
59245.67,1841.99,33.0406,1.26542,269.1,10.3686,235.77
59158.38,1841.97,32.9717,1.26328,269.2253,10.43,236.69
59050.17,1844.29,32.6126,1.25485,268.7921,10.3902,234.64
59371.21,1851.47,33.0813,1.26107,269.937,10.2242,234.83
59249.84,1855.63,33.2042,1.25633,271.4559,10.2897,234.58
59039.42,1843.84,32.3745,1.23008,269.762,10.1653,233.51
59144.99,1845.12,32.5005,1.24324,269.8468,10.1265,236.73
59175.92,1843.71,32.4329,1.23904,270.0381,10.2147,235.37
59269.2,1847.77,32.7573,1.24937,270.886,10.2257,234.68
58521.59,1827.67,32.2491,1.23265,266.79,10.0412,234.3
58737.03,1834.0,32.2001,1.23531,267.5166,10.1031,234.12
